page_url,og:title,og:description,og:site_name,Title,Author,Published Date,Description,Ingredients,Nutrition Facts,Reviews
https://www.simplyrecipes.com/recipes/shrimp_arugula_white_bean_cherry_tomato_salad/,"For a Hearty Salad, Toss Shrimp With Arugula, Beans, and Cherry Tomatoes",A refreshing and filling quick salad for lunch or dinner.,Simply Recipes,"Shrimp, Arugula, White Bean, and Cherry Tomato Salad",Elise Bauer,"April 04, 2025","Shrimp, Arugula, White Bean, and Cherry Tomato Salad Recipe
Prep Time: 10 mins; Cook Time: 10 mins; Total Time: 20 mins; Servings: 4 servings","1 pound (16-20 count) shelled and deveined shrimp, 2 tablespoons extra virgin olive oil, 2 (15-ounce) cans cannellini white beans, rinsed and drained, 1 cup cherry tomatoes, halved or quartered, 1/2 cup red onion, finely diced, 3/4 teaspoon grated lemon zest, 3 handfuls baby arugula leaves, 3 tablespoons red wine vinegar, 1/2 cup extra virgin olive oil, 2 cloves garlic, minced, 1/2 teaspoon salt, 1/4 teaspoon black pepper","Calories: 610, Fat: 36g, Carbs: 43g, Protein: 31g","[{'name': 'Maria ', 'review': 'Is the carb count of 57 for the whole recipe amount?'}, {'name': 'Deborah Wenzler', 'review': 'A really tasty summer dinner salad! I added a bit of fresh lemon juice and 2 tsp of dijon mustard to the dressing for an extra boost of flavor. YUM!'}, {'name': 'Torrey', 'review': 'Very nice quick dinner. Also used one can of beans, and a sprinkle of feta. Lovely combination of flavors, would make again.'}, {'name': 'Jacqueline', 'review': 'This salad was delicious! Topped it with a bit of Feta cheese.'}, {'name': 'Amanda', 'review': 'This was really good! I used one can of beans and thought it was plenty. Great summery salad.'}]"
https://www.simplyrecipes.com/recipes/chickpea_salad_sandwiches/,This Chickpea Salad Sandwich Is Your New Lunch Hero,"Pop open a can of chickpeas and make this chickpea salad sandwich. Loaded with fiber and protein, ready in 15 minutes.",Simply Recipes,Chickpea Salad Sandwich,Sally Vargas,"December 13, 2024","Chickpea Salad Sandwich Recipe
Prep Time: 15 mins; Total Time: 15 mins; Servings: 2; Yield: 2 sandwiches","1 (15-ounce) can chickpeas, rinsed and drained, 2 ribs celery, diced, 2 tablespoons capers, rinsed and drained, 3 tablespoons mayonnaise, 2 tablespoons lemon juice, 1/2 teaspoon Dijon mustard, 1/8 teaspoon salt, 2 pinches black pepper, 4 slices sandwich bread, 1/2 avocado, 2 tablespoons roasted almonds, coarsely chopped, 2 to 4 tomato slices, Handful watercress or other greens, such as lettuce, arugula, or spinach","Calories: 625, Fat: 31g, Carbs: 70g, Protein: 24g","[{'name': 'Shirley DiMartino', 'review': 'This Is a wonderful healthy sandwich . Very satisfying and filling but I only eat half.'}, {'name': 'Jill Smith', 'review': 'lots of carbs'}, {'name': 'Sophie', 'review': 'This sounds wonderful but the calorie content and fat is absolutely ridiculous...no way would I eat a sandwich that caloric or so much fat'}, {'name': 'Nicki Nuns', 'review': 'That is a crazy amount of calories for a chickpea sandwich! How about switch out mayo for Greek yogurt? The sodium is ridiculous as well.'}, {'name': 'Judy', 'review': ""I'm not even sure what made me try this, as I don't really care for chickpeas. But I thought it was delicious!! I omitted the almonds as I didn't have any and went a little lighter on the lemon juice. A winner!""}]"
https://www.simplyrecipes.com/recipes/italian_grilled_cheese_sandwiches/,Italian Sub Meets Classic Grilled Cheese in These Italian Grilled Cheese Sandwiches,"Italian grilled cheese sandwiches are a gooey match made in heaven: three kinds of Italian deli meat, provolone, and buttery toasted bread.",Simply Recipes,Italian Grilled Cheese Sandwiches,Nick Evans,"November 05, 2024","Italian Grilled Cheese Sandwiches Recipe
Prep Time: 10 mins; Cook Time: 20 mins; Total Time: 30 mins; Servings: 4 sandwiches","8 slices sandwich bread, 8 slices provolone cheese, 4 ounces Genoa salami, 4 ounces prosciutto, 2 ounces pepperoni, 1/2 cup fresh basil leaves, loosely packed, 2 tablespoons butter, 1 cup hot pickled cauliflower, chopped, 1/2 cup green olives(Castelvetrano), chopped, 1/4 cup banana peppers","Calories: 659, Fat: 42g, Carbs: 33g, Protein: 37g","[{'name': 'Carol Heisey Howell', 'review': 'Loved your write-up, especially about the 2 and 4 yr. olds. :)'}, {'name': 'Justin', 'review': 'Ive been making these for years. You can put anything on a melt. I call them grilled cheese sands. But, it really is a melt. Got to put banana peppers in the melt and go with mayo on the outsides. My wife made a grilled cheese sandwich and kind of messed up and put mayo on the outsides. Happy accident! Try this, rotisserie chicken, slice of ham and swiss cheese. Chicken Cordon Blue in a melt! Awesome!'}, {'name': 'Rose Steele', 'review': ""This is basically a Muffeletta melt. What a great idea. You can use olive salad (home made or jarred) instead of giardiniera. Can't wait to make it.""}, {'name': 'Angelo Polazzon ', 'review': 'Excellent toasties made this way. All Italian'}, {'name': 'Linda ', 'review': 'Please prepare a recipe to print on ONE page, saving on ink and paper.'}]"
https://www.simplyrecipes.com/recipes/salmon_macaroni_salad/,Use Your Pantry Staples for This Special Canned Salmon Macaroni Salad ,"Made with canned salmon, this quick and easy lunch or dinner is ready in just about 30 minutes.",Simply Recipes,Salmon Macaroni Salad,Elise Bauer,"July 08, 2024","Salmon Macaroni Salad Recipe
Prep Time: 10 mins; Cook Time: 20 mins; Total Time: 30 mins; Servings: 4 servings","1/2 pound (about 2 cups) dry macaroni, Kosher salt, 2 (7-ounce) cans salmon, 1/2 cup mayonnaise (plus more to taste or for added smoothness), 1 teaspoon mustard, 1 teaspoon lemon zest, 1 tablespoon lemon juice, 1/3 cup chopped shallots, red onions, or green onions (with onion greens), 2 tablespoons chopped fresh parsley, 1 tablespoon chopped fresh dill (or 1/2 teaspoon dried dill), 2 ribs celery, chopped, Tabasco, to taste (we used about 10 drops), Freshly ground black pepper","Calories: 552, Fat: 27g, Carbs: 47g, Protein: 31g","[{'name': 'Lori T', 'review': 'I make it often!'}, {'name': 'Donna Trimm Calk', 'review': 'Is it mustard powder or mustard like you put on your hotdog?'}, {'name': 'Taryn', 'review': ""This was one of my favourite meals that my grandma used to make as a kid, and I've been wanting to make it for years but didn't have access to her recipe. Thank you so much for posting this! It tastes perfect :)""}, {'name': 'Beth K.', 'review': 'I love this salad and make it frequently. However, I now need to reduce the carbs in my food, particularly high glycemic index carbs. Do you think it would be tasty subbing cannellini beans for the macaroni? Or, other suggestions?'}, {'name': 'Beth K.', 'review': 'I love this salad, and make it regularly. However I am trying to reduce the carb content in the food I need, especially carbs with a high glycemic index. Do you think it would be good if I subbed in cannellini beans or similar for the macaroni? Or, other suggestions?'}]"
https://www.simplyrecipes.com/recipes/sonoran_quesadilla/,"If You Love Quesadillas, You Have to Try an Arizona Cheese Crisp","Arizona Cheese Crisps are open-faced quesadillas made with extra large, thin flour tortillas, toasted with butter and cheese, and served with strips of mild green chiles.",Simply Recipes,Arizona Cheese Crisp,Elise Bauer,"November 01, 2024","Arizona Cheese Crisp Recipe
Prep Time: 5 mins; Cook Time: 15 mins; Total Time: 20 mins; Serving: 1 serving","One large, burrito-size (13-inch diameter or larger) flour tortilla, 1 tablespoon butter, 1/2 cup grated cheddar cheese, 1 or 2 roasted green chiles, peeled, seeded, cut into strips (optional)","Calories: 489, Fat: 34g, Carbs: 29g, Protein: 17g","[{'name': 'David E. Roy, Ph.D.', 'review': 'Having grown up in Tucson, I remember these quesadillas with great fondness. I cannot remember the restaurant&#x27;s name where I had the best of these, but it was on the way out of town going east.'}, {'name': 'Theresa Marik', 'review': ""Why doesn't my tortilla get very crisp?""}, {'name': 'David Brooks', 'review': 'Born and raised in Phoenix 70 years ago. Ate cheese crisps all the time at various restaurants like La Cucaracha but the best is at El Bravo in Sunnyslope (north Phoenix). Don’t pass up the shredded beef tacos and especially the red chili burro enchilada style. Carmen and Lorraine Tofoya have ruled for 45+ years over 30 in same 7th st location. I’m in North Carolina now and really miss Sonoran Mexican food. It’s the best!'}, {'name': 'Luxornv', 'review': 'My grandmother used to make these when I visited on weekends when I was younger. Reading the comments jogged my memory that she said it originated from Garcias when they had previously lived in Phoenix in the 70s. I needed a recipe for these though because the appliance we had used to make these was broken and I just needed to dial in the temperature.'}, {'name': 'Kevin Sotomayor', 'review': 'Big Surf is on McClintock, not Scottsdale road'}]"
https://www.simplyrecipes.com/recipes/white_bean_and_tuna_salad/,Whip Up This Easy-To-Make White Bean and Tuna Salad Quickly,"Simple tuna and white bean salad, a classic combination and so easy to make!",Simply Recipes,White Bean and Tuna Salad,Elise Bauer,"April 02, 2024","White Bean and Tuna Salad Recipe
Prep Time: 15 mins; Total Time: 15 mins; Servings: 4 servings","1 cup chopped red onions or shallots, The zest and juice of 1 lemon or 2 limes (can sub a tablespoon or two of cider vinegar), 2 (5- to 6-ounce) cans tuna packed in olive oil, 2 (15-ounce) cans cannellini or Great Northern white beans, rinsed and drained, 1/2 cup (loosely packed) chopped parsley or arugula, or 2 tablespoons thinly sliced mint, A few splashes Tabasco sauce, or 1 minced Serrano chili or 1 teaspoon red chili flakes, 1/2 teaspoon freshly ground black pepper, Salt and more extra virgin olive oil, to taste","Calories: 379, Fat: 8g, Carbs: 48g, Protein: 35g","[{'name': 'Lindsey', 'review': 'The salad was healthy- it helped me get my needed protein and fiber for the day. But it didn’t taste that great. I basically followed the recipe except added my homemade picked red onions as I thought it would make it a little jazzier. The parsley was an odd flavor add. Maybe it would have been better with some mayo or garlic/onion powder but as is, not yummy.'}, {'name': 'Hucho23', 'review': 'whenever I see Simply Recipes recipe esp when it hits on the top I am rest assured, that&#x27;s all I will need. Been a fan for a long long time!'}, {'name': 'MB', 'review': 'So simple and delicious. I didn&#x27;t have tuna in oil in the pantry, so just added good quality EVOO to taste.'}, {'name': 'K J R', 'review': 'Elise, I’ve been a Simply Recipes fan for close to 20 years! I made a very similar dish (adding pasta, capers, celery, and artichoke pesto) off the top of my head a few days ago, and only just now thought to look it up, so this recipe must have been lingering somewhere in my subconscious mind. I’ve always learned so much and made many, many delicious meals from Simply Recipes. Thank you for all you do!!'}, {'name': 'Ludmila V', 'review': 'Thank you so much for posting this recipe!'}]"
https://www.simplyrecipes.com/perfect-tomato-sandwich-recipe-11757579,"How to Make the Perfect Tomato Sandwich, According to a Tomato-Obsessed Southerner","This perfect tomato sandwich recipe comes straight from the South and takes just five minutes to make. It features juicy slices of peak-season tomato, soft white sandwich bread, and tangy Duke’s mayonnaise for a classic summertime meal.",Simply Recipes,"How to Make the Perfect Tomato Sandwich, According to a Tomato-Obsessed Southerner",Stephanie A Ganz,"June 26, 2025","Perfect Tomato Sandwich Recipe (5 Minutes)
Prep Time: 5 mins; Total Time: 5 mins; Servings: 2 servings","4 slices white sandwich bread, 4 teaspoons mayonnaise (preferably Duke’s), 1 perfectly ripe summer tomato (such as Beefsteak or Brandywine), sliced into 1-inch-thick slices, Kosher salt, Freshly ground black pepper, optional","Calories: 283, Fat: 10g, Carbs: 43g, Protein: 8g","[{'name': 'Rebecca Boykin ', 'review': 'Yes I LOVE Tomato Sandwich.. I&#x27;ve always made them this exact way..Except for the Mayo..Growing up in California I&#x27;d never heard of Dukes.\nI use Best Foods\nThey are delicious'}, {'name': 'LizaJane', 'review': 'Good! I might add a little coarsely grated parmesan cheese.'}, {'name': 'Tina Blackburn ', 'review': 'Absolutely the best summer sandwich and even better if the tomatoes are fresh from the garden'}, {'name': 'Beachbum5', 'review': 'Finally, someone who actually knows about REAL tomato sandwiches. Nothing fru fru will do. Simple is BEST and allows the flavor to shine. Just don’t forget the salt. Pure AWESOMENESS!!'}, {'name': 'Trod Runyon', 'review': 'Absolutely right. I do lightly toast my white bread and then skim a bit of butter over it before adding the mayo. The taste of summer.'}]"
https://www.simplyrecipes.com/chopped-cheese-recipe-6825969,Make Chopped Cheese—the NYC Bodega Staple—at Home,"Make this beloved NYC sandwich at home with seasoned ground beef, American cheese, a hoagie roll, and your choice of toppings. It’s a filling handheld meal that will only take 30 minutes of your time.",Simply Recipes,Chopped Cheese,Nick Evans,"December 12, 2024","Chopped Cheese Recipe
Prep Time: 10 mins; Cook Time: 20 mins; Total Time: 30 mins; Servings: 6 servings; Yield: 6 sandwiches","2 pounds (80/20 blend) ground beef, 1 white onion, chopped, 4 clove garlic, chopped, 1 teaspoon kosher salt, 1/2 teaspoon black pepper, 1 tablespoon Worcestershire sauce, 6 hoagie or bolillo rolls, 12 slices American cheese, 6 tablespoons mayonnaise, Shredded iceberg lettuce, for serving, Tomato slices, for serving","Calories: 859, Fat: 53g, Carbs: 51g, Protein: 41g","[{'name': 'Deborah Moran', 'review': 'Perhaps the name being &quot;chop&quot; is because a lot of New Yorkers refer to ground beef as &quot;chop meat&quot; (or chopped meat). I did not know this until I dated and married a New Yorker.'}, {'name': 'lilmeme', 'review': 'Ok im bugging out rt now cuz i have lived in every main borough in NYC (except Staten Island) and every single chopped cheese i tried all tasted the same and ingredients were different than what was said here. In all the corner stores I’ve personally tried they only put the burger patties on the fryer with sazon on the burger maybe some salt with yellow American cheese and thats it. Obviously the lettuce tomato bun etc etc but the only seasoning is sazon and salt. Id love to know where i can fond your type cus it sounds much more delicious. I personally find that they put too much sazon or salt and it ends up being too salty for me so id love to try the way stated above'}, {'name': 'BoomingEchoes', 'review': ""Not saying I hate the theorizing in the history section, but I grew up in a small Westchester town with 2 of the best texas chili places ever, and my favorite comfort food from either was a chilli cheese burger wedge with ketchup. Reason I bring this up is the fact that it's completely possible to put a full burger patties on a sub roll without chopping them up.\n\nThis isn't meant to distract from chop cheese. They're awesome. It's just to point out how... Off... The theory is of why you'd chop it up.""}, {'name': 'Jackie', 'review': 'A chopped up cheeseburger'}, {'name': 'Jessica', 'review': 'What kind of hoagie roll is that?'}]"
https://www.simplyrecipes.com/vegan-patty-melt-with-homemade-thousand-island-recipe-7092248,"Melty, Crunchy, and Gooey: It’s Time to Make a Vegan Patty Melt","Perfectly toasted bread, melted cheese, sweet caramelized onions, and a thin plant-based patty—all dripping in tangy Thousand Island dressing. Make this vegan patty melt recipe stat!",Simply Recipes,Vegan Patty Melt,Julie & Amy Luxemberg,"January 09, 2023","Vegan Patty Melt Recipe (with Homemade Thousand Island)
Prep Time: 10 mins; Cook Time: 30 mins; Total Time: 40 mins; Servings: 2 servings; Yield: 2/3 cup dressing, 2 patty melts","1 large white or yellow onion, 1 tablespoon olive oil, 1 tablespoon apple cider vinegar, 1/2 cup vegan mayonnaise, 2 tablespoons ketchup, 1 tablespoon dill relish, 1/2 teaspoon pickle juice, 1/4 teaspoon garlic powder, 1/4 teaspoon sweet paprika, 1/8 teaspoon salt, 1/8 teaspoon freshly ground black pepper, 2 Impossible Burger Patties or other plant-based burger patties, thawed overnight in the refrigerator if frozen, 2 tablespoons Dijon mustard, optional, 1 tablespoon salted vegan butter or olive oil, 4 slices rye bread, 4 slices smoked provolone, Swiss, or cheddar vegan cheese, 2 tablespoons vegan Thousand Island, divided, 1/2 cup caramelized onions, divided, Sliced pickles, optional","Calories: 868, Fat: 61g, Carbs: 32g, Protein: 47g","[{'name': 'Dan S', 'review': 'Tastes almost exactly like a classic patty melt. Love the homemade dressing! We also dipped fries in it.'}]"
https://www.simplyrecipes.com/recipes/ham_salad/,Turn Leftover Ham Is the Tastiest Ham Salad For Sandwiches,"This easy ham salad is a great way to use leftover ham. It features diced ham, hard-boiled eggs, pickle relish, mayo, onion, celery, bell pepper, and mustard.",Simply Recipes,Ham Salad,Elise Bauer,"October 18, 2024","Ham Salad Recipe
Prep Time: 10 mins; Total Time: 10 mins; Servings: 3
to 4 sandwiches; Yield: 3 cups","2 cups finely diced or ground ham (about 3/4 pound), 3 large hard-boiled eggs, chopped, 1/4 cup sweet pickle relish, 1/4 cup mayonnaise, 2 tablespoons minced green onion, 2 tablespoons minced celery, 2 tablespoons minced red bell pepper, 1 tablespoon chopped fresh parsley, 2 teaspoons Dijon mustard, 1 tablespoon lemon juice, Large pinch cayenne, optional, Salt and black pepper, to taste","Calories: 303, Fat: 18g, Carbs: 16g, Protein: 20g","[{'name': 'Marguerite Subranni Rigby', 'review': 'I used all the ingredients, but adjusted amounts for less leftover ham. I blitzed everything in stages in the food processor, starting with the ham and ending with the eggs. Really good ham salad!'}, {'name': 'Julia', 'review': 'I halved the Dijon and relish and added apples.'}, {'name': 'Dave', 'review': 'Great! I added a couple of tablespoons of maple syrup (grade B) and it was a terrific ""mystery"" ingredient. Goes well with ham.'}, {'name': 'El', 'review': ""Excellent! The lemon juice and cayenne really lift the flavor of the salad. This one's a keeper!""}, {'name': 'Chris', 'review': 'I like all of the ingredients. \nI used two eggs, and less ham. I added some paprika. I think I added too much relish, I should have measured it.'}]"
https://www.simplyrecipes.com/recipes/liverwurst_sandwich/,"If You Like Pâté, It's Time You Tried a Homemade Liverwurst Sandwich",This classic liverwurst sandwich features German liverwurst pork sausage on your choice of bread with lettuce and mayonnaise. Don't forget the onions!,Simply Recipes,Liverwurst Sandwich,Elise Bauer,"August 11, 2024","Liverwurst Sandwich Recipe
Prep Time: 3 mins; Total Time: 3 mins; Serving: 1 sandwich","2 slices liverwurst, 2 slices white or rye bread, Lettuce, Mayonnaise, Pickled red onions, optional","Calories: 371, Fat: 23g, Carbs: 31g, Protein: 11g","[{'name': 'greeniebees', 'review': 'My perfect liverwurst sandwich:\n*NIEDLOV\'S BAKERY Rye Bread,\n*Margarine (on both bread slices) \n*Any Good Liverwurst 1/4"" thick smeared on one bread slice.\n*Lowenserf Extra Hot Mustard & American Yellow Mustard 1/2 & 1/2 spread lightly on 2nd bread slice\n*chopped onions (sort of heavy)\n*Good shredded Parmesan cheese.\nTry it you\'ll love it. (I make my own poultry liverwurst)'}, {'name': 'Bruce', 'review': 'For me gotta be pumpernickel bread, \n Onions and yellow mustard! Mother Goose is a brand my old aunt used to swear by!'}, {'name': 'Bubbles', 'review': ""My husband and I loved Liverwurst, but our kids hated it. He and I also loved calves liver, which the kids hated. They do to this day, just don't know what is good! I hope Liverwurst is served in Heaven, because I am still loving it down here and pray he is getting his! I have it sliced at my HEB Grocers in Texas, they do a great job.""}, {'name': 'mike “M&M” mckeown', 'review': 'When I read there title it said mayo, yuck! Then I read the post and it says mustard, yes! Then the ingredient list said mayo, yuck!\nThe creamy pâté and mild flavor of liverwurst needs the acidity of mustard to set it off, not the mild tangy creaminess of mayo. Mayo is too heavy for the already heavy pâté.\nPersonally I like liverwurst, mustard, onions, lettuce, and tomato on a multi grain.'}, {'name': 'Philip', 'review': ""I would find it difficult to have a Liverwurst sandwich without the onions pickled or fresh. I have added some Limburger just because. There was a time when a sandwich like this was the preferred sandwich of hard working men in cities like New York and Philadelphia. At one point in history Limburger was a staple in every house. It was like having butter. In the 30's one can only imagine the discussions that took place at lunchtime as they consumed their sandwiches and had a bottle of good German beer (home made). My Dad shared a story about going to a Catholic Boys School in Jersey City and how the German Nuns would drink beer at lunch.""}]"
https://www.simplyrecipes.com/homemade-pizza-bagels-recipe-5222871,Cue the Nostalgia With These Homemade Pizza Bagels,You can assemble and bake these deeply nostalgic pizza bagels in almost the same time it takes to pull the frozen kind out of the freezer.,Simply Recipes,Homemade Pizza Bagels,Nick Evans,"May 16, 2025","Homemade Pizza Bagels Recipe
Prep Time: 5 mins; Cook Time: 15 mins; Total Time: 20 mins; Servings: 4 servings; Yield: 8 pizza bagels","4 full-sized plain bagels, halved, 1/2 cup pizza sauce (store-bought), 8 ounces shredded mozzarella cheese, 4 ounces mini pepperoni, Dried basil, for garnish","Calories: 678, Fat: 26g, Carbs: 77g, Protein: 33g","[{'name': 'Chase', 'review': 'I love using Dave&#x27;s Killer Bread, they are already perfectly seasoned for this!'}, {'name': 'Spike', 'review': ""I made an oops I cooked them for 18 minutes vs 8 - 10 minutes at 400F vs 350F, I guess I should read better and wear my glasses. But, hey they turned out great. I used a heavy cast iron griddle and probably added 20% more toppings - whatever I had as leftover in the refrigerator. I'll be making these more often and a good snack for football! It's a keeper.""}, {'name': 'Amy ', 'review': 'Love making bagel pizza never had frozen one when I was a child my favorite bagel is asiago cheese bagel thank you for the recipe'}, {'name': 'Kaden Greene', 'review': 'What can be a side dish for the Homemade Pizza Bagels?'}]"
https://www.simplyrecipes.com/recipes/tuna_salad_sandwich/,The Secret to the Best Ever Tuna Salad Sandwich,"Our tuna salad sandwich recipe has a secret ingredient that will change everything you thought you knew about tuna salad, plus it's easy, cheap, healthy and might already be in your fridge!",Simply Recipes,Tuna Salad Sandwich,Elise Bauer,"November 26, 2024","Tuna Salad Sandwich Recipe
Prep Time: 10 mins; Total Time: 10 mins; Servings: 2 servings; Yield: 1
to 2 sandwiches","1 (5- or 6-ounce) can tuna packed in olive oil, undrained, 1/3 cup cottage cheese, 2 tablespoons mayonnaise, 1/4 cup finely chopped red onion, 1 celery stalk, finely chopped, 1 tablespoon capers, 1 tablespoon lemon juice, A pinch or two fresh dill, chopped, 2 tablespoons fresh parsley, minced, 1 teaspoon Dijon mustard, 2 slices bread, lightly toasted, Lettuce, optional, Sliced tomatoes, optional","Calories: 402, Fat: 20g, Carbs: 21g, Protein: 33g","[{'name': 'M', 'review': 'Fave tuna salad recipe, hands down. We sub shallots for red onion and it takes the bite down a notch. We love it so much….that even if I triple the recipe, it’s gone in one sitting for a family of four.'}, {'name': 'Jim Haertjens', 'review': 'big money saver here....for those looking to pinch pennies.'}, {'name': 'punter58', 'review': 'Sensationally clean and filling top up for lunch. Don&#x27;t know why some would add cheese and make it a melt but it takes all kinds of palates to make the world go round'}, {'name': 'Robert', 'review': 'If you have a simple taste all I use in mine is drained tuna, quartered bread and butter pickles, and mayonnaise.'}, {'name': 'LizS', 'review': ""Really delicious. I used Greek yogurt in place of mayo, dried herbs (1/3 measure as stronger) then topped with cheddar and grilled to make it an open-faced melt. I don't know what is giving it that extra lovely oomph - possibly the lemon - but immensely enjoying it. New post-workout indulgence. Thank you!""}]"
https://www.simplyrecipes.com/recipes/shrimp_quesadilla/,Cheesy Shrimp Quesadillas Are a Weeknight Win,"These quick and easy shrimp quesadillas are oozing with melted Monterey Jack cheese and packed with pan-seared shrimp, onions, cilantro, and avocado.",Simply Recipes,Shrimp Quesadilla,Elise Bauer,"May 29, 2024","Shrimp Quesadilla Recipe
Prep Time: 15 mins; Cook Time: 10 mins; Total Time: 25 mins; Serving: 1 serving","1/4 pound of medium-small raw shrimp, peeled and deveined, 1/4 teaspoon chipotle powder, Pinch salt, Pinch ground black pepper, 1 tablespoon lime or lemon juice, 2 1/2 teaspoons extra virgin olive oil (divided, 2 teaspoons and 1/2 teaspoon), 1 tablespoon chopped red onion, 1 tablespoon chopped fresh cilantro, plus more for garnish, Salt and pepper, 2 medium flour tortillas, 1/2 cup shredded Monterey Jack cheese, 1/4 avocado, sliced, Dollop sour cream or crema fresca","Calories: 807, Fat: 44g, Carbs: 64g, Protein: 39g","[{'name': 'Gary Ashman', 'review': 'Any way to lower the calorie count, which seems high?'}, {'name': 'Kristen Chang', 'review': 'Marinating for 10 minutes ruined the shrimp! They began to “cook” right away but I followed your directions. What a waste of ingredients as I ended up tossing it all. Just sautéing the shrimp in the oil with the spices added during cooking would’ve been way better.'}, {'name': 'Paula Altz', 'review': 'Very yummmy! Used up all my leftovers from shrimp tacos. I made two meals for the price of one! Loved the tip to cook the tortillas till they puffed up before adding the filling. Thanks for the great recipe.'}, {'name': 'Barbara Ford', 'review': ""Love it, with slight moderation on my part... I put a little mayonnaise with salsa mixed and brushed on both sides before putting cheese or anything else on cooked tortillas, and build from there... It just lights up my world!!! It is now my Comfort food if I'm having a bed day or I just can't get to sleep, To be really honest any excuse for work... LOL""}, {'name': 'Magalys Perez', 'review': ""My kids and I loved this!! Everything tasted fresh and super quick to make!! \nI've been a big fan of Simply Recipes since 2008 and enjoy most of the recipes. I always get super big compliments and wows when I make the caramelized onions/Gorgonzola tart. It's out of this world, and it tastes like I'm a superstar in the kitchen! \nThanks, Elise and Co""}]"
https://www.simplyrecipes.com/gyeran-jjim-korean-steamed-eggs-recipe-5222914,How to Make Easy Korean Steamed Eggs In The Microwave,"Gyeran jjim cooked in the microwave is the fastest and simplest way to get light, fluffy, and custardy steamed eggs. This 5-ingredient Korean dish is an easy meal or side any time of day!",Simply Recipes,Gyeran Jjim (Korean Steamed Eggs),Joy Cho,"April 04, 2025","Gyeran Jjim (Korean Steamed Eggs) Recipe
Prep Time: 5 mins; Cook Time: 5 mins; Total Time: 10 mins; Servings: 4 servings","6 large eggs, 1 1/8 teaspoons kosher salt, 3/4 teaspoon instant dashi powder like Ajinomoto Hondashi, 3 imitation crab sticks, cut crosswise into 1/2-inch pieces, 1 1/2 cups water, 1 scallion, root trimmed and diced","Calories: 150, Fat: 8g, Carbs: 6g, Protein: 13g","[{'name': 'Eric', 'review': 'Can you cook this in the oven? If so, how long and at what oven temp?'}]"
https://www.simplyrecipes.com/french-omelette-recipe-5272297,Master the French Omelette with This Recipe!,"With a little practice and just the right amount of confidence, you can master the process.",Simply Recipes,French Omelette,Sally Vargas,"April 16, 2025","French Omelette Recipe
Prep Time: 3 mins; Cook Time: 5 mins; Total Time: 8 mins; Serving: 1 serving","3 large eggs, Pinch salt, Pinch white pepper, 1 tablespoon unsalted butter, Finely chopped chives or parsley, for garnish","Calories: 318, Fat: 26g, Carbs: 1g, Protein: 19g","[{'name': 'David Downing ', 'review': 'More information in the well timed and beautifully taken photos than the text.\nI include a &quot;bit of water&quot; while making omelets, yeilding an even softer end result.'}, {'name': 'Coco M', 'review': 'I am the only one in my family who enjoys the “baveuse” texture of French omelets, so I just ate this myself. It was simple and really good, and a very fast breakfast for something that can seem so intimidating. Even if it doesn’t come out perfectly shaped, it’s still yummy. Delicate, light yellow shell of egg surrounding creamy curds. I’ll have to have this breakfast more often and work on my technique in the process.'}, {'name': 'Amy31', 'review': 'Yummy!'}]"
https://www.simplyrecipes.com/noodles-with-cucumbers-and-a-lot-of-chili-crisp-recipe-5324722,"The Easiest Crunchy, Spicy Noodles You’re Sleeping On","Got 15 minutes and a craving for something spicy, crunchy, and carby? These noodles with spicy cucumbers and as much chili crisp as your heart desires fit the bill.",Simply Recipes,Noodles with Cucumbers and A Lot of Chili Crisp,Myo Quinn,"March 11, 2025","Noodles with Cucumbers and A Lot of Chili Crisp Recipe
Prep Time: 5 mins; Cook Time: 10 mins; Rest Time: 15 mins; Total Time: 30 mins; Servings: 3 servings","4 Persian cucumbers (about 12 ounces total), cut into 1/4-inch rounds, 1 teaspoon kosher salt, 6 ounces dry ramen, rice, or soba noodles, 3 tablespoons chili crisp, plus more to taste, 2 tablespoons toasted sesame oil, 1 tablespoon toasted sesame seeds, 2 teaspoons sugar, 1 large clove garlic, minced","Calories: 492, Fat: 34g, Carbs: 42g, Protein: 7g","[{'name': 'brushjl', 'review': 'Excellent, cucumbers, noodles and chili crisp. A trifecta!'}, {'name': 'Daniel Waylonis', 'review': 'Totally love this. My only suggestion is to put the sliced cucumbers in a container, salt them heavily, and let them drain water out overnight. Wash them the next day and continue with the process.'}, {'name': 'Jenny', 'review': 'Yummy but especially love the ease and easily adaptable!'}, {'name': 'Paul Daugherty', 'review': ""The temperatures in Central Virginia are going up to 90 this week. Made a batch over the weekend for my stay-in-air-conditioning lunches. I used Fly by Jing Sichuan Chili Crisp and Sun ramen noodles. It's a keeper. Myo's soba noodle recipe also piqued my interest. Thinking dinner with sous vide shrimp.\n\n\nThank you for posting this recipe""}, {'name': 'Heather Blosser Herschberger', 'review': 'I have something in my refrigerator called Hot Oil. Is that the same as chili crisp?'}]"
