page_url,og:title,og:description,og:site_name,Title,Author,Published Date,Description,Ingredients,Nutrition Facts,Reviews
https://www.simplyrecipes.com/war-cake-recipe-8605299,This 100-Year-Old Cake Recipe Is Just as Delicious Today,"A retro frugal recipe, war cake has been around since World War I (over 100 years!). It’s still delicious today, and this dessert recipe couldn’t be easier to make.",Simply Recipes,War Cake,Mark Beahm,"January 31, 2025","War Cake Recipe (1 Bowl, 4 Steps)
Prep Time: 15 mins; Cook Time: 30 mins; Total Time: 45 mins; Servings: 8
to 10 servings; Yield: 1 (8-inch) cake","2 cups (300g) dried fruit, such as raisins, chopped dates, and/or currants, 1 cup (213g) packed light brown sugar, 1 cup (240ml) strong brewed coffee, 1/3 cup (75g) unsalted butter, 1 teaspoon baking soda, 2 cups (240g) all-purpose flour, 1 teaspoon ground cinnamon, 1/2 teaspoon ground nutmeg, 1/2 teaspoon ground cloves, 1/2 teaspoon ground allspice, 1/2 teaspoon baking powder, 1/2 teaspoon kosher salt, Powdered sugar, for serving, optional","Calories: 357, Fat: 7g, Carbs: 74g, Protein: 4g","[{'name': 'Marge', 'review': 'Does this rise while baking?'}, {'name': 'Kathy', 'review': 'I am about to make my third one. #1. Followed recipe, goofed and put the spices in with the fruit, etc., turned out fine.\n#2. Molasses, dark brown sugar, applesauce, 1 chopped, unpeeled Granny Smith, coffee, ginger. OK, but #1 better. \n#3. Thinking dried cranberries and apricots, follow #1. Defrosted last piece of #1 to go with my coffee. Perfect. Don’t you dare mess with it. Save cran/apricot version to try during niece’s visit as she hates raisins. Thanks for the recipe, Mark.'}, {'name': 'Vana ', 'review': 'LOVE this cake! I&#x27;ve made it several times and always turns out great. Last time I brushed some dark rum on top and let it sit overnight. Like I start Christmas cake.'}, {'name': 'Plaidette', 'review': 'My great Aunt used to make a delicious spice cake. But after her death the recipe was lost. I’ve looks for what I thought might be it for years but close but no cigar. I’m going to try this one in hopes that it might be it. She made hers in a tube pan and coated it in a coffee flavored butter cream frosting.'}, {'name': 'Jody', 'review': ""My husband didn't really like it that much and I do all my baking for him. He said too many spices in it that he's not find of. \nGuess I won't be making it again.""}]"
https://www.simplyrecipes.com/peanut-butter-eclair-cake-recipe-8695453,The No-Bake Cake I Make All the Time,"For a quick and easy no-bake dessert, make my peanut butter eclair cake. It’s so much easier than making eclairs, and has the added bonus of peanut butter and chocolate.",Simply Recipes,Peanut Butter Éclair Cake,Molly Allen,"October 17, 2024","Peanut Butter Éclair Cake Recipe (No-Bake!)
Prep Time: 40 mins; Chill Time: 5 hrs; Total Time: 5 hrs 40 mins; Servings: 12 servings; Yield: 1 (9x13-inch) cake","19 graham cracker sheets (about 10 ounces), 2 (3.4-ounce) packages instant vanilla pudding, 2 1/4 cups cold milk, 1 (8-ounce) tub frozen whipped topping, thawed, 1/2 cup no-stir creamy peanut butter, 2 (4-ounce) semi-sweet chocolate bars, chopped, 1 cup (230ml) cold heavy cream, Optional: 4 to 6 large peanut butter cups, chopped","Calories: 467, Fat: 29g, Carbs: 50g, Protein: 7g","[{'name': 'Belinda ', 'review': 'Love the recipe! Can I make this with from scratch puddings and whipped cream?'}, {'name': 'Veeh', 'review': 'Sounds delish and EASY! If I want to make it just chocolate, w/out PB, what changes would I need to do? tia'}, {'name': 'Zann', 'review': 'Amazing! Only 2 of us but I halved the recipe. Also used dairy free and it still is amazing.'}]"
https://www.simplyrecipes.com/three-ingredient-pumpkin-bread-recipe-8707019,The 3-Ingredient Quick Bread I Am Making on Repeat This Fall,"For a super fast and delicious fall treat, make this three-ingredient pumpkin bread. It takes less than five minutes to whip up the sweet, moist, and spiced loaf and the recipe is easy to tweak.",Simply Recipes,The 3-Ingredient Quick Bread I Am Making on Repeat This Fall,Laurel Randolph,"September 23, 2024","The 3-Ingredient Quick Bread I Am Making on Repeat This Fall
","For a sweeter bread, use pumpkin pie filling instead of plain pumpkin purée., Add up to 2/3 cup chocolate chips to the batter., Add 1/2 cup chopped, toasted pecans or walnuts., Top with a simple cream cheese frosting. Whip together 4 ounces of softened cream cheese, 2 ounces of salted butter, and a splash of vanilla. Add 1/2 cup of powdered sugar and beat, adding more 1 tablespoon at a time until you reach the consistency you like. Use to frost the cooled bread.",,
https://www.simplyrecipes.com/4-ingredient-apple-pie-recipe-8717007,The 4-Ingredient Dessert I'm Making All Autumn Long,"Sometimes I get a craving for apple pie, but I don’t have the time or patience to make a homemade pie. The solution is this 4-ingredient dessert—it’s super quick and easy and satisfies my apple pie cravings.",Simply Recipes,The 4-Ingredient Dessert I'm Making All Autumn Long,"Sara Haas, RDN, LDN","October 06, 2024","The 4-Ingredient Dessert I'm Making All Autumn Long
","1 refrigerated pie crust, 1 egg yolk, 2 tablespoons prepared cinnamon sugar, 1 (21-ounce) can apple pie filling, 1 tablespoon fresh lemon juice (from 1 lemon), optional, Vanilla ice cream or, whipped cream, , for serving, optional",,
https://www.simplyrecipes.com/blueberry-boy-bait-recipe-8701950,The Easy Retro Dessert I Can't Stop Making,"For an easy retro dessert that’s ideal for breakfast, brunch, snack, or dessert, make blueberry boy bait. The easy recipe resembles a simple coffee cake with the addition of fresh blueberries.",Simply Recipes,Blueberry Boy Bait,Molly Allen,"February 12, 2025","Blueberry Boy Bait Recipe
Prep Time: 15 mins; Cook Time: 50 mins; Total Time: 65 mins; Servings: 9
to 12 servings; Yield: 1 (8x8-inch) cake","1 3/4 cups plus 1 teaspoon (222g) all-purpose flour, divided, 2 teaspoons baking powder, 1 teaspoon salt, 1/2 cup (113g) unsalted butter, softened, 1/2 cup (110g) packed light brown sugar, 1/2 cup (100g) granulated sugar, 2 large eggs, at room temperature, 1/2 cup 2% or whole milk, 1 cup fresh or frozen blueberries, 1/4 cup (50g) granulated sugar, 2 teaspoons ground cinnamon","Calories: 243, Fat: 9g, Carbs: 38g, Protein: 3g","[{'name': 'DAVE ', 'review': 'Mine was a fail. It tastes great looks great except for some reason the center maybe 4&quot; square didn&#x27;t rise like the perimeter. Center was done and tasted good but made the cake look bad. Wish someone could tell me what might have gone wrong.'}, {'name': 'Phillip Hart', 'review': 'Looks delicious, can’t wait to make it'}, {'name': 'Austin S', 'review': 'Loved this cake! It was super easy to put together and my mouth was watering when I smelled the cinnamon/sugar in the oven. It had a great rise and wasn&#x27;t too sweet. The sugar top gave it a nice crunch. I cooked it 50 minutes and it was a little too dark on the edges, but the center was cooked perfectly! I might cut the time by a few minutes next time. I used a gauge steel pan, so maybe that caused darker edges? We paired it with vanilla ice cream. I snuck a taste when it was still warm from the oven even though we weren&#x27;t serving it until later that night and it was excellent.'}, {'name': 'Trod Runyon', 'review': 'I use a different version of this recipe that uses only granulated sugar and no cinnamon and whips the egg whites, but this version looks good, too. As well as coating the blueberries in a little flour to keep them from sinking to the bottom, you should use small berries, rather than the giant ones sold fresh. Get the frozen wild strawberries and you won&#x27;t regret it.'}]"
https://www.simplyrecipes.com/three-ingredient-skillet-apple-crisp-recipe-8709957,The 3-Ingredient Apple Crisp I’m Making on Repeat This Fall,"This skillet apple crisp recipe couldn’t be easier. With just three ingredients, it uses a clever shortcut ingredient: instant oatmeal packets. Serve it for breakfast or dessert.",Simply Recipes,3-Ingredient Skillet Apple Crisp,Grace Elkus,"October 24, 2024","3-Ingredient Skillet Apple Crisp Recipe
Prep Time: 10 mins; Cook Time: 25 mins; Total Time: 35 mins; Servings: 4
to 6 servings; Yield: 1 (10-inch) crisp","1 1/3 cups flavored instant oatmeal (from about 4 packets), such as Maple & Brown Sugar or Cinnamon & Spice , 1/2 cup (1 stick) cold salted butter, cut into 1 tablespoon-sized pieces, divided, 2 pounds apples (4 large or 5 medium), peeled, cored, and cut into 1-inch chunks","Calories: 259, Fat: 16g, Carbs: 30g, Protein: 2g","[{'name': 'Laurel R', 'review': 'So easy, and such a fun way to use oatmeal packets. It&#x27;s like having a baking mix for apple crisp. I loved the sweetness level and I ate it with plain yogurt for breakfast. Delish.'}, {'name': 'David Johnson', 'review': 'The only thing I would change in this recipe is the oatmeal. Substitute 5 grain, found in any bulk aisle and get a variety of steel cut grains, then add your own spices.'}, {'name': 'Cynthia Walker', 'review': 'Great desert!!'}]"
https://www.simplyrecipes.com/migliaccio-recipe-8697817,The Italian Cake That's Better (and So Much Easier) Than Cheesecake,Migliaccio is a traditional Italian ricotta and semolina cake that is creamy in texture and kissed with lemon zest and cinnamon. It’s an easy dessert recipe that comes together in one bowl and can be made ahead.,Simply Recipes,Migliaccio (Italian Ricotta and Semolina Cake),Mark Beahm,"February 11, 2025","Migliaccio Recipe (Italian Ricotta and Semolina Cake)
Prep Time: 15 mins; Cook Time: 55 mins; Cool time: 10 mins; Total Time: 80 mins; Servings: 8
to 10 servings; Yield: 1 (9-inch) cake","1 cup (165g) fine or medium semolina flour, plus more for the pan, 1/2 teaspoon kosher salt, 2 1/2 cups whole milk, 1/4 cup (57g)  unsalted butter, plus more for greasing the pan, 1 cup (200g) granulated sugar, 4 large eggs, 1 1/2 cups (350g) whole milk ricotta, well-drained (see recipe note), 1 tablespoon freshly grated lemon zest, from 2 lemons, 1 teaspoon vanilla extract, 1/4 teaspoon ground cinnamon","Calories: 306, Fat: 13g, Carbs: 36g, Protein: 11g","[{'name': 'Sarina ', 'review': 'Can I replace the semolina with cornbread one? I am in the process to do the one with the sweet condensed milk and let you know the result. All your recipes are tempting. Thks.'}, {'name': 'Corina', 'review': 'My favorite cake, so light, easy to make and delicious!'}, {'name': 'Ellen', 'review': 'Delicious, I will definitely make it again'}, {'name': 'Laurel L', 'review': 'Loved this cake. It has a texture right between cake and cheesecake. It&#x27;s not too sweet, which I love, and has a lovely flavor. I used TJ&#x27;s whole milk ricotta and just strained it while I prepped the rest of the cake, and it worked great. I&#x27;ll be making this again!'}]"
https://www.simplyrecipes.com/apple-pandowdy-recipe-8708573,Pandowdy Is the Easy Retro Dessert I'm Making on Repeat This Fall,Apple pandowdy is an easier and saucier take on apple pie. The retro dessert is made with a single store-bought crust; it comes together in no time and is delicious with vanilla ice cream.,Simply Recipes,Apple Pandowdy,Laurel Randolph,"February 11, 2025","Apple Pandowdy Recipe
Prep Time: 20 mins; Cook Time: 45 mins; Total Time: 65 mins; Servings: 6 servings","1/2 cup (107g) packed dark brown sugar, 1/4 cup apple cider or apple juice, 2 tablespoons fresh lemon juice (from 1 lemon), 4 teaspoons cornstarch, 1 1/2 teaspoons apple pie spice, 5 (2 1/2 pounds) crisp baking apples (such as Honeycrisp), peeled, cored, and sliced 1/2-inch thick (about 8 cups) , 2 tablespoons salted butter, cubed, plus more for greasing skillet, 1 (7-ounce) prepared pie crust (from a 14.1-ounce package), 1 large egg, beaten, 4 teaspoons turbinado sugar, optional","Calories: 394, Fat: 14g, Carbs: 66g, Protein: 4g","[{'name': 'Mary', 'review': 'we absolutely loved it!!.'}, {'name': 'Mary', 'review': 'this recipe is so easy it came out grate, my son won&#x27;t eat any pie unless it&#x27;s pumpkin he loved it!!.'}, {'name': 'Jasmine s', 'review': 'Yummm! These are a crowd pleaser for sure!'}, {'name': 'Jenny', 'review': 'I’m such a novice making pie crust I don’t bother to make them at all. This is encouraging in that if I try and fail, the crust can always end up piled up on top. Can’t wait to try!'}]"
https://www.simplyrecipes.com/orange-poke-cake-recipe-8713932,The Easy Poke Cake I've Been Making for Decades,"For a cake that’s quick, easy, and flat-out delicious, make orange poke cake. Instead of making a frosting and decorating the cake, a simple icing is poured over the hot cake. My family loves it.",Simply Recipes,Orange Poke Cake,Alison Spiegel,"February 07, 2025","Orange Poke Cake Recipe (5 Minutes Prep)
Prep Time: 5 mins; Cook Time: 35 mins; Cool Time: 15 mins; Total Time: 55 mins; Servings: 12 servings; Yield: 1 (9x13-inch) cake","Nonstick cooking spray or butter, for the pan, 1 (13.25-ounce) box yellow cake mix, 1 (3.4-ounce) box instant lemon pudding, 3 large eggs, 3/4 cup canola or vegetable oil, 1 cup water, 2 tablespoons butter (unsalted or salted), 2 cups (227g) powdered sugar, 1/3 cup plus 2 tablespoons orange juice","Calories: 361, Fat: 18g, Carbs: 47g, Protein: 3g","[{'name': 'Harmony', 'review': 'This cake is delicious!! And so quick and easy to make! It’s a hit everywhere I take it!! My only wish is that it would taste more like an orange cake. To me it is a lemon cake. I keep trying different ways to make it taste more orange. But nothing has worked so far. I’m looking for a really truly orange flavored cake. Any ideas??'}, {'name': 'ChristopherAnn713', 'review': 'Thank goodness the &quot;poke&quot; refers to poking. I was having a hard time working out how this cake could include raw fish. As in, you know, a poke bowl! 😁'}, {'name': 'Estoy Listo', 'review': 'Nothing wrong with simple if you come up w/ magic.'}, {'name': 'Barbara ', 'review': 'This is the cake recipe I have been looking for! My mom made this cake when I was a kid and I have never been able to replicate it until now. Thanks for bring back so many memories!'}, {'name': 'Heather N', 'review': 'Super moist, great flavor, the crunch was pleasant and combined with the lemon it almost taste like a fried donut.'}]"
https://www.simplyrecipes.com/abi-balingit-toasted-pinipig-marshmallow-treats-recipe-8733070,The Secret Ingredient Your Rice Krispies Treats Are Missing,Abi Balingit's Toasted Pinipig Marshmallow Treats call for two secret ingredients that take it to the next level.,Simply Recipes,The Secret Ingredient Your Rice Krispies Treats Are Missing,Abi Balingit,"November 03, 2024","Toasted Pinipig Marshmallow Treats Recipe
Prep Time: 5 mins; Cook Time: 20 mins; Total Time: 25 mins; Servings: 9 servings; Yield: 9 squares","Nonstick spray, 1 3/4 cups frozen pinipig, thawed, 5 1/2 cups Rice Krispies cereal, 6 tablespoons unsalted butter, 1 teaspoon sesame oil, 10 ounces marshmallows (about 6 cups), 2 tablespoons furikake",,
https://www.simplyrecipes.com/tahini-chocolate-dates-recipe-11691770,My 3-Ingredient Dessert Is Perfect for Making Ahead,"In this easy recipe for tahini-chocolate dates, tender Medjool dates are stuffed with creamy, nutty tahini and dipped in chocolate. You can make them ahead and stash them in the fridge or freezer to serve to guests, break the fast for Ramadan, or enjoy as an anytime treat.",Simply Recipes,My 3-Ingredient Dessert Is Perfect for Making Ahead,Shayma Saadat,"May 16, 2025","Tahini-Chocolate Dates Recipe (3 Ingredients)
","24 Medjool dates, 1/4 cup tahini, whisked well, 6 to 9 ounces chopped semisweet chocolate (or 1 to 1 1/2 cups, chocolate chips, ), Flaky salt, optional",,
https://www.simplyrecipes.com/whipped-ricotta-and-berries-recipe-11724094,This 3-Ingredient Dessert Feels Fancy But Couldn’t Be Easier,This whipped ricotta and berries recipe only needs three ingredients and comes together in just five minutes. It’s a quick and easy dessert that’s elegant enough to share with guests for summer gatherings or to simply put together for yourself as a treat anytime.,Simply Recipes,This 3-Ingredient Dessert Feels Fancy But Couldn’t Be Easier,Danielle Campbell,"May 02, 2025","Whipped Ricotta and Berries Recipe (3 Ingredients, 5 Minutes)
","1 (15-ounce) container whole-milk or part-skim ricotta cheese, 2 tablespoons honey or maple syrup, plus more to taste, 1 pinch of salt, 1/2 cup mixed berries per serving",,
https://www.simplyrecipes.com/5-ingredient-blender-banana-bread-recipe-8722747,The 5-Ingredient Banana Bread I Make Once a Week,"My favorite banana bread recipe is incredibly quick and easy. You simply combine five ingredients in a blender, then bake. It happens to be gluten-free and low on added sugar, too.",Simply Recipes,The 5-Ingredient Banana Bread I Make Once a Week,Sarah Crowder,"October 14, 2024","The 5-Ingredient Banana Bread I Make Once a Week
","Cooking spray, 3 overripe bananas, 2 large eggs, 1/4 cup maple syrup, 1 teaspoon baking soda, 2 cups old-fashioned rolled oats",,
https://www.simplyrecipes.com/berry-buckle-recipe-11740130,Berry Buckle Is the Easy Retro Dessert You Need To Make,"Berry Buckle is a tender, buttery cake bursting with sweet summer berries. This simple buckle comes together in just a few minutes and is perfect for enjoying breakfast or dessert.",Simply Recipes,Berry Buckle Is the Easy Retro Dessert I'm Making All Summer Long—It's So Delicious,Stephanie Cho,"June 15, 2025","Berry Buckle Recipe
Prep Time: 10 mins; Cook Time: 45 mins; Total Time: 55 mins; Servings: 9 servings; Yield: 1 (8-inch) cake","1/2 cup (113g) unsalted butter, at room temperature, 1/3 cup (67g) granulated sugar, 1/3 cup (67g) light brown sugar, 3 large eggs, at room temperature, 1 1/2 teaspoons vanilla extract, 1 1/4 cup (150g) all-purpose flour, 3/4 teaspoon kosher salt, 1/2 teaspoon baking powder, 1/4 teaspoon cinnamon, 3 cups (about 480g) mixed berries, Turbinado sugar, for sprinkling, Powdered sugar, for dusting, optional","Calories: 308, Fat: 12g, Carbs: 46g, Protein: 4g","[{'name': 'Cheri B', 'review': 'This is EXCELLENT! Moist, fruity &amp; I can’t keep it in the house! First time I used strawberries, blueberries &amp; sweet cherries. The second one &amp; 3rd one in the oven now, blueberries, sweet cherries &amp; peaches. It’s great with a little ice cream, a dab of sweet cream or just plain'}]"
https://www.simplyrecipes.com/grandmas-oatmeal-cake-recipe-8716227,My Grandma’s Oatmeal Cake Is the Retro Classic You Need To Make,"My grandmother’s oatmeal cake brings back fond memories of childhood summers spent nibbling at this fluffy, sweet cake. With a brown sugar penuche frosting, it’s ideal for a potluck or family gathering.",Simply Recipes,Grandma’s Oatmeal Cake,Rachel Knecht,"February 06, 2025","Grandma’s Oatmeal Cake Recipe
Prep Time: 25 mins; Cook Time: 25 mins; Total Time: 50 mins; Servings: 16 servings; Yield: 1 (9x13-inch) cake","1 1/2 cups boiling water, 1 cup (80g) old-fashioned oats or quick oats (not instant), Cooking spray, 1 1/2 cups (180g) all-purpose flour, 1 teaspoon ground cinnamon, 1 teaspoon baking soda, 1/2 teaspoon kosher salt, 1/2 cup (112g) unsalted butter, room temperature, 1 cup (200g) granulated sugar, 1 cup (164g) packed light brown sugar, 3 large eggs, room temperature, 1 teaspoon vanilla extract, 1/4 cup (56g) unsalted butter, 1 cup (164g) packed light brown sugar, 1/2 cup (100g) granulated sugar, 1/3 cup milk, 1/8 teaspoon kosher salt","Calories: 303, Fat: 10g, Carbs: 51g, Protein: 3g","[{'name': 'Nick Hillyer', 'review': 'Given the high prices of eggs can you offoffer a substitute?'}, {'name': 'Rosanna ', 'review': 'Fantastic ! I substituted the water for milk and put raspberries in the cake, sprinkled it with cinnamon and sugar on top instead of the penuche icing. It was absolutely excellent, definitely saving this recipe to do again soon!'}, {'name': 'Loyce Melton', 'review': 'I love this cake that my grandm taught me how to make and it&#x27;s always a hit in my family.'}, {'name': 'Kathleen', 'review': 'How does this cake taste without the frosting? Since it&#x27;s tricky to make, I&#x27;m wondering if I can get away with just a powdered sugar glaze, or maybe no icing at all. Thank you.'}, {'name': 'Brian Murphy', 'review': 'I made this cake for my family this weekend and it was a HUGE hit! I can imagine this cake may become a part of our family story as well. Thank you!'}]"
https://www.simplyrecipes.com/pumpkin-dump-cake-recipe-8696171,The Pumpkin Dump Cake I’m Making All Autumn Long,It doesn’t get easier or more delicious than this pumpkin dump cake recipe. You just need five ingredients and a few short minutes to throw it together for your next fall gathering.,Simply Recipes,Pumpkin Dump Cake,Coco Morante,"February 06, 2025","Pumpkin Dump Cake Recipe (5 Ingredients)
Prep Time: 10 mins; Cook Time: 60 mins; Total Time: 70 mins; Servings: 12 servings; Yield: 1 (9x13-inch) cake","1 (15-ounce) can pumpkin pie filling (not plain canned pumpkin), 1 (12-ounce) can evaporated milk, 4 large eggs, 1 (13.25 to 15.25 ounce) box spice cake mix, 1 cup (2 sticks) unsalted butter, melted, 1 cup chopped pecans, optional, Whipped cream or ice cream, for serving, optional, Ground cinnamon, ground nutmeg, or pumpkin pie spice, for garnish, optional","Calories: 373, Fat: 21g, Carbs: 42g, Protein: 6g","[{'name': 'Corimsu', 'review': 'This dump cake is delicious and easy to make, everyone loved it! It was perfect at Thanksgiving. Thank you, for sharing!'}, {'name': 'stephanie davis', 'review': 'Everyone loved it for Thanksgiving! Friends and family. Making again tonight.'}, {'name': 'Pat Roseberry', 'review': 'My family loved it. We always like dump cakes. This a definite add to the list.'}, {'name': 'Mary Ann Nelson Ellerd', 'review': 'Either the size of the can or the product seems to be incorrect. \nOnly 100% pumpkin purée, which is plain canned pumpkin is available in 15-ounce cans. Pumpkin pie mix is packed in a 30-ounce can, not a 15-ounce can. It contains sugar and you add evaporated milk and 2 eggs to make a 9-inch pie. Which is the correct product and can size for this recipe?'}, {'name': 'Kristen L.', 'review': 'First time making a dump cake, can&#x27;t wait to try it.'}]"
https://www.simplyrecipes.com/simple-strawberry-dessert-recipe-11739557,My Mom’s Simple Strawberry Dessert Tastes Like Summer In a Bowl,"This simple strawberry dessert recipe macerates sliced strawberries in sugar and vanilla until juicy and syrupy. Finished with a sprinkle of salt, the berries are perfect for dolloping with whipped cream, spooning over ice cream, or enjoying as is.",Simply Recipes,My Mom’s Simple Strawberry Dessert Tastes Like Summer In a Bowl,"Sara Haas, RDN, LDN","May 28, 2025","Simple Strawberry Dessert Recipe (3 Ingredients)
","1 pint strawberries (about 12 ounces), 1 tablespoon granulated sugar, or to taste, 1 teaspoon vanilla extract, Pinch of flaky salt, for garnish, Whipped cream or vanilla ice cream, for serving, optional",,
https://www.simplyrecipes.com/lemon-gooey-butter-cake-recipe-8715621,The One Ingredient I Always Add to Gooey Butter Cake,"If you like lemon desserts and you like gooey butter cake, then you’ll love this recipe. With crisp edges and bottom and a gooey top, these bars are packed with lemon flavor.",Simply Recipes,Lemon Gooey Butter Cake,Jasmine Smith and Sheela Prakash,"April 24, 2025","Lemon Gooey Butter Cake Recipe
Prep Time: 15 mins; Cook Time: 35 mins; Total Time: 50 mins; Servings: 18 servings; Yield: 1 (9x13-inch) pan","Baking spray with flour, 2 cups (255g) all-purpose flour, 1 1/2 cups (300g) granulated sugar, 2 teaspoons baking powder, 1 large egg, room temperature, beaten, 1/2 cup (1 stick) salted butter, melted and cooled, 1 tablespoon grated lemon zest (from 2 lemons), 1/4 cup fresh lemon juice, 1 (8-ounce) package cream cheese, softened, 3 cups (340g) powdered sugar, plus more for dusting, 2 large eggs, room temperature, 1 tablespoon grated lemon zest, 2 tablespoons fresh lemon juice","Calories: 292, Fat: 10g, Carbs: 48g, Protein: 3g","[{'name': 'terry', 'review': 'yummy and a big hit in my house. Cake and lemon gooyness all in one pan.'}, {'name': 'Annie', 'review': 'This is so good! I love the crust, which adds additional texture to the gooey interior.'}]"
https://www.simplyrecipes.com/wine-soaked-peaches-recipe-11751347,The Effortless Peach Dessert I’m Making All Summer Long,"Stone fruit like peaches, plums, and cherries transform into a magical make-ahead summer dessert in this wine-soaked stone fruit recipe. The sliced fruit soaks in lightly sweetened white or rosé wine overnight, creating a flavorful, syrupy, complex fruit dessert that’s so easy to serve for summer entertaining.",Simply Recipes,The Effortless Peach Dessert I’m Making All Summer Long,Molly Adams,"June 12, 2025","Wine-Soaked Peaches Recipe (Make-Ahead Dessert)
","2 cups white or rosé wine, 1/4 cup granulated sugar, 1 tablespoon honey, 1 teaspoon vanilla bean paste or vanilla extract, 6 ripe but firm peaches or plums (or a combo), pitted and cut into thin wedges, 5 to 6 fresh mint leaves, optional, Lightly, whipped cream, , for serving, optional",,
https://www.simplyrecipes.com/iced-berries-with-white-chocolate-sauce-recipe-11743163,My 3-Ingredient “Posh Dessert” Only Takes Five Minutes To Make,"This recipe for iced berries with white chocolate sauce is inspired by a dish served at The Ivy, a London fine dining destination. It pairs frozen berries with warm, decadent white chocolate sauce for a dessert that feels fancy but only takes three ingredients and five minutes to make.",Simply Recipes,My 3-Ingredient “Posh Dessert” Only Takes Five Minutes To Make,Shayma Saadat,"May 30, 2025","Iced Berries With White Chocolate Sauce Recipe (3 Ingredients, 5 Minutes)
","1 cup (6 ounces) white chocolate chips, 1/2 cup heavy whipping cream, 1 pinch salt, 2 cups frozen mixed berries, unthawed",,
https://www.simplyrecipes.com/microwave-fudge-recipe-8756938,I Make My Mom’s 5-Minute Fudge All the Time,"Every year around the holidays, I make my mom’s microwave chocolate fudge recipe. It takes just five minutes to make and only dirties one bowl.",Simply Recipes,I Make My Mom’s 5-Minute Fudge All the Time,Alison Spiegel,"December 20, 2024","Microwave Fudge Recipe (5 Minutes, One Bowl)
","32 ounces powdered sugar, 1 cup cocoa powder, 1/2 cup whole milk, 2 teaspoons vanilla extract, 1 cup (2 sticks) salted butter, 1 cup miniature marshmallows",,
https://www.simplyrecipes.com/one-ingredient-chocolate-mousse-recipe-8750041,The 1-Ingredient Chocolate Mousse My Whole Family Can Enjoy in a Moment’s Notice,"Thanks to a French gastronomer's genius technique, this dessert is as simple as it gets.",Simply Recipes,The 1-Ingredient Chocolate Mousse My Whole Family Can Enjoy in a Moment’s Notice,Jennifer Zyman,"December 01, 2024","1-Ingredient Chocolate Mousse Recipe
",,,
https://www.simplyrecipes.com/two-ingredient-peanut-butter-fudge-recipe-8758305,The 2-Ingredient Retro Dessert I'm Making for the Holidays,"The holidays aren’t the same without some homemade fudge. This 2-ingredient peanut butter fudge recipe is as easy as it gets, but so much more delicious than the sum of its parts.",Simply Recipes,The 2-Ingredient Retro Dessert I'm Making for the Holidays,Meghan Splawn,"December 18, 2024","2-Ingredient Peanut Butter Fudge Recipe
","1 (16-ounce) container frosting (vanilla or cream cheese are favorites), about 2 cups, 1 (15-ounce) container no-stir creamy peanut butter, such as Jif or Skippy, about 2 cups",,
https://www.simplyrecipes.com/store-bought-cookie-dough-recipes-8755049,3 Easy Holiday Desserts With Store-Bought Cookie Dough,Holiday baking just got easier. Turn store-bought sugar cookie dough into these 3 delicious holiday treats.,Simply Recipes,3 Easy Holiday Desserts With Store-Bought Cookie Dough,Robin Asbell,"December 09, 2024","3 Easy Holiday Desserts With Store-Bought Cookie Dough
",,,
https://www.simplyrecipes.com/brioche-con-gelato-recipe-11743560,The 3-Ingredient Italian Dessert I'm Making All Summer Long,"This specialty is often eaten for breakfast in Italy, but it’s an easy and delicious dessert, too. Simply sandwich your favorite gelato in a butter-toasted brioche bun and eat while the bun is still warm.",Simply Recipes,The 3-Ingredient Italian Dessert I'm Making All Summer Long,Meghan Splawn,"June 03, 2025","Brioche con Gelato Recipe (3 Ingredients)
","8 brioche buns, 8 tablespoons salted butter, divided, 3 pints gelato in flavors of your choice (pistachio, stracciatella, hazelnut, or strawberry)",,
https://www.simplyrecipes.com/retro-club-cracker-cookie-recipe-8759879,My 4-Ingredient Retro Dessert Is Perfect for the Holidays,"Made with just four ingredients, these Club Cracker cookies are perfect for the holidays. The retro recipe is sweet, salty, and crispy—no one can eat just one.",Simply Recipes,My 4-Ingredient Retro Dessert Is Perfect for the Holidays,Sara Bir,"December 19, 2024","Retro Club Cracker Cookie Recipe (4 Ingredients, 3 Steps)
","42 Club Crackers, 1 stick (1/2 cup) unsalted butter, 1/2 cup light brown sugar, 1/4 teaspoon kosher salt, 1 teaspoon vanilla extract, 1/2 cup chopped nuts, such as almonds or pecans",,
https://www.simplyrecipes.com/coconut-milk-pudding-recipe-11751512,The 4-Ingredient Dessert My Son Loves to Make (and Eat),"This coconut milk pudding recipe uses canned coconut milk for a twist on an internet-famous recipe for Taiwanese milk pudding. It needs just four ingredients and five minutes of cooking to make, and after it’s chilled, you cut it up into bite-sized cubes and roll them in shredded coconut for a delightfully jiggly, coconutty treat.",Simply Recipes,The 4-Ingredient Dessert My Son Loves to Make (and Eat),Shayma Saadat,"June 13, 2025","Coconut Milk Pudding Recipe (4 Ingredients)
","1 (13.5-ounce) can full-fat coconut milk, 3 tablespoons granulated sugar, 1/3 cup cornstarch, 1 cup shredded coconut",,
https://www.simplyrecipes.com/two-ingredient-jam-bars-recipe-8760712,The 2-Ingredient Bars I Make Every Christmas,"When I need a delicious treat and am short on time and groceries, I make these 2-ingredient jam bars. All you need is store-bought sugar cookie dough and jam to make these holiday-worthy bars.",Simply Recipes,The 2-Ingredient Bars I Make Every Christmas,Laurel Randolph,"December 19, 2024","2-Ingredient Jam Bars Recipe
","1 (1-pound) log refrigerated sugar cookie dough, 2/3 cup jam or preserves",,
